-0.081940489	0.034923701	0.104322184
-0.071215305	0.021535236	0.075491976
-0.065842543	0.01558402	0.065782471
-0.063945672	0.002173586	0.06884426
-0.049746061	-0.012565578	0.014877506
-0.01286895	-0.017390468	-0.014356517
-0.042429911	-0.026270518	0.013056561
-0.003880987	-0.024159171	-0.0245464
-0.012858731	-0.03299766	-0.029491027
-0.017324215	-0.030275362	-0.013854959
-0.002991074	-0.02079287	-0.016537291
-0.014821636	-0.036433555	-0.040062373
-0.021371379	-0.020118266	-0.006762734
-0.003549008	-0.011795849	-0.000951198
-0.01944471	-0.031352459	-0.035340918
-0.028902656	-0.029991097	-0.019515131
-0.025100165	-0.030734052	-0.019710155
-0.008586037	-0.024569039	-0.032260435
-0.02870615	-0.028836227	-0.015797408
-0.013279138	-0.014972314	-0.019401972
-0.046188151	-0.029478564	-0.008720149
-0.005198403	-0.028302868	-0.03827845
0.01626832	-0.027420008	-0.055252749
-0.015357031	-0.018225261	-0.002030131
0.00979469	-0.031309105	-0.056140605
0.012026592	-0.042677445	-0.080026576
0.009745794	-0.036639414	-0.060064089
0.020304962	-0.03336194	-0.06945451
0.02269005	-0.023276009	-0.047030521
-0.005558866	-0.027319547	-0.03382615
0.023362557	-0.024966304	-0.058931182
0.025051624	-0.039618071	-0.078433655
0.012982445	-0.020291498	-0.026767227
0.016516967	-0.013342641	-0.041195331
-0.014736674	-0.021721362	-0.026197721
0.008187081	-0.021564782	-0.049364304
-0.000556435	-0.029842506	-0.062261587
0.005141066	-0.01516509	-0.023926632
0.003930454	-0.004869498	-0.008858498
0.010086977	-0.00409271	-0.026079008
0.001489422	-0.010638964	-0.0392299
-0.010265128	-0.002422756	-0.000945103
0.003625154	-0.001009972	-0.025552127
-0.020773614	0.008099715	0.003374838
-0.006777805	0.011696443	-0.002979849
-0.001861316	0.012141326	-0.004411982
-0.024867704	-0.001081454	-0.005575758
0.000952057	0.002211724	-0.009642778
0.001117781	0.004731183	-0.000377066
-0.00289837	0.011180997	0.013008098
0.007327158	0.014094972	0.011236192
0.006933361	0.012491634	0.003488317
0.013866654	0.016465845	0.005242091
0.001649662	0.010365818	0.000220747
0.014434397	0.012985755	-0.010166127
0.004723056	0.007430209	0.010744279
0.009681968	0.002439933	-0.012489724
0.017023908	0.001047586	-0.013054695
0.009348463	0.012300471	0.013218928
0.011677669	0.009837014	0.001226602
0.017926029	0.019803235	0.007725027
0.009491177	0.022015637	0.012828158
0.005780859	0.016979551	0.010137281
0.00060519	0.017163347	0.021749049
-0.002680464	0.015000704	0.022180218
0.015990811	0.01511076	0.006745553
-0.003057915	0.013454911	0.02884509
0.009604794	0.015342119	0.016590565
0.012217027	0.013783604	0.013396092
-0.006043338	0.012518726	0.033058125
0.019451836	0.01385769	0.005630713
0.003620279	0.014930674	0.020444453
-0.002365801	0.010761399	0.028246321
